load_scenario,load_scenario_idx,load,p_mw,q_mvar
8,22346,2,55.03463177565559,11.100403436703356
8,22346,3,32.26909752605057,-2.6328343169790216
8,22346,4,4.682428260619093,0.9857743706566513
8,22346,5,7.968526920806935,5.33606713446893
8,22346,6,-0.06346936334714393,-0.0
8,22346,7,-0.03289623891018323,-0.0
8,22346,8,20.143044629600944,11.334730198351718
8,22346,9,6.0098521241288685,3.8730158133274926
8,22346,10,2.135890327319296,1.0984578826213522
8,22346,11,3.7357309887020653,0.9798638658890664
8,22346,12,10.61416362805858,4.560159188351094
8,22346,13,9.81168184334061,3.2925106856847686
9,22347,0,-0.06381873664595972,-0.0
9,22347,1,15.887170074437291,9.298021195638414
9,22347,2,52.596805563408715,10.608697512789442
9,22347,3,29.923513266667474,-2.4414581953975554
9,22347,4,4.266005636536214,0.8981064497970978
9,22347,5,7.521024877082879,5.0364005873322855
9,22347,6,-0.047071024232860026,-0.0
9,22347,7,-0.035603881975998064,-0.0
9,22347,8,19.41727637594058,10.926331791207243
9,22347,9,5.592260357830993,3.6039011194910837
9,22347,10,2.0231004872201446,1.0404516791417888
9,22347,11,3.5846333286448386,0.940231692759302
9,22347,12,10.246058146885519,4.402010166810075
9,22347,13,9.396703159856592,3.1532560939116085
10,22348,0,-0.05301925268471486,-0.0
10,22348,1,15.088038979508326,8.830326960357407
10,22348,2,48.0376172494558,9.689116005728875
10,22348,3,26.830207971216705,-2.189075545768727
10,22348,4,3.6237250179322453,0.7628894774594202
10,22348,5,6.856503539179148,4.591408619986037
10,22348,6,-0.037814112209600736,-0.0
10,22348,7,-0.03614570666822736,-0.0
10,22348,8,18.027299147791954,10.14417511367276
10,22348,9,4.9228933159003745,3.1725312480246854
10,22348,10,1.8552517838603162,0.9541294888424484
10,22348,11,3.316037431128798,0.869780309804275
10,22348,12,9.698938173070935,4.166951215097143
10,22348,13,8.694895382250511,2.9177501282719835
11,22349,0,-0.04070680469216015,-0.0
11,22349,1,14.3407428169015,8.392969298370923
11,22349,2,43.273678417653414,8.728236623518203
11,22349,3,24.253508833481618,-1.9788427709326006
11,22349,4,2.972979128709855,0.6258903428862853
11,22349,5,6.151403454875047,4.11924338496097
11,22349,6,-0.03662239396576261,-0.0
11,22349,7,-0.03916275235883937,-0.0
11,22349,8,16.504712546813103,9.28739756871517
11,22349,9,4.213095567102782,2.7151060321329035
11,22349,10,1.7011071001069658,0.8748550800550111
11,22349,11,3.045915986221111,0.798928783271111
11,22349,12,9.169037325058612,3.9392901100251816
11,22349,13,7.92869207306188,2.6606349238462688
12,22350,0,-0.03272155226077622,-0.0
12,22350,1,13.796633874671487,8.074527659369949
12,22350,2,39.627523925920926,7.992812681449018
12,22350,3,22.500873238791236,-1.8358453060938458
12,22350,4,2.470071809216976,0.5200151177298897
12,22350,5,5.612180927543605,3.7581568711229503
12,22350,6,-0.043390761432632985,-0.0
12,22350,7,-0.044203498470976044,-0.0
12,22350,8,15.342662535763608,8.63349824046359
12,22350,9,3.6845337366700264,2.3744772969651278
12,22350,10,1.5936363204427355,0.8195843933705498
12,22350,11,2.849945693097361,0.7475267391730783
12,22350,12,8.793119427609405,3.7777846429729296
12,22350,13,7.272587522829385,2.440465611687713
13,22351,0,-0.028758533951762644,-0.0
13,22351,1,13.532845931101317,7.920144853686025
13,22351,2,37.69161983007218,7.602343702456171
13,22351,3,21.618270423055716,-1.7638337792869727
13,22351,4,2.2131743657287286,0.4659314454165745
13,22351,5,5.319713655267444,3.5623082512951636
13,22351,6,-0.054190245393877845,-0.0
13,22351,7,-0.04595480615105174,-0.0
13,22351,8,14.732658236428325,8.29024158388848
13,22351,9,3.3824901570773047,2.179826990116485
13,22351,10,1.54493131395542,0.7945361043199304
13,22351,11,2.748161111910875,0.7208291441077705
13,22351,12,8.601588192419245,3.6954971493356754
13,22351,13,6.82848742758277,2.291438734088178
14,22352,0,-0.02177995034747049,-0.0
14,22352,1,13.449677691338225,7.871470353916842
14,22352,2,36.634445835765305,7.3891132789760166
14,22352,3,21.225138118564377,-1.731758131012575
14,22352,4,2.0908670640275417,0.440182539795272
14,22352,5,5.162827649454431,3.4572506581168065
14,22352,6,-0.061678084993051385,-0.0
14,22352,7,-0.03736851321407819,-0.0
14,22352,8,14.488789382175433,8.153013686241092
14,22352,9,3.2587020899433234,2.100052457963475
14,22352,10,1.5468336219595598,0.7955144341506308
14,22352,11,2.7074961324823006,0.7101629199953575
14,22352,12,8.527851643853525,3.663817743285218
14,22352,13,6.5866611487919124,2.210288976104669
15,22353,0,-0.008437147202480233,-0.0
15,22353,1,13.506466396546635,7.90470613991439
15,22353,2,36.56116330594357,7.374332301623438
15,22353,3,21.205018065580514,-1.7301165367314646
15,22353,4,2.0491613666791935,0.4314023929850934
15,22353,5,5.116332133003051,3.426115267635972
15,22353,6,-0.0557949939358906,-0.0
15,22353,7,-0.015152220437327557,-0.0
15,22353,8,14.463183354182744,8.138604870489273
15,22353,9,3.264771710812564,2.103963991412541
15,22353,10,1.5881336909864023,0.8167544696501499
15,22353,11,2.72165315306097,0.7138762368684511
15,22353,12,8.533927186304101,3.6664279763380585
15,22353,13,6.536559389307005,2.193476305136579
16,22354,0,0.005197293823300697,0.0
16,22354,1,13.700006250630853,8.017976008433726
16,22354,2,37.44986238966435,7.553581586025717
16,22354,3,21.62692777496872,-1.7645401322673224
16,22354,4,2.0529422963621293,0.4321983781815009
16,22354,5,5.176119378960399,3.466151369839553
16,22354,6,-0.03688294354454058,-0.0
16,22354,7,0.012417181867027338,0.0
16,22354,8,14.63261608054991,8.233946675834865
16,22354,9,3.356639123656845,2.1631674352455224
16,22354,10,1.63661515777829,0.8416877954288349
16,22354,11,2.7647533828139093,0.7251812151643041
16,22354,12,8.641257420936313,3.7125402252911566
16,22354,13,6.651823895256289,2.2321556695490905
17,22355,0,0.00909369434228502,0.0
17,22355,1,14.13002149457133,8.269643916177692
17,22355,2,40.09823338709782,8.087754080200197
17,22355,3,22.753883164132503,-1.8564883753162504
17,22355,4,2.142757881273541,0.4511069223733771
17,22355,5,5.4488633442021985,3.648792417992544
17,22355,6,-0.015893898499641068,-0.0
17,22355,7,0.031607546581163604,0.0
17,22355,8,15.208822954410866,8.558185120109165
17,22355,9,3.58703415977769,2.3116442363011775
17,22355,10,1.6927931999114403,0.8705793599544551
17,22355,11,2.8620020326971387,0.7506890577566265
17,22355,12,8.943503352066244,3.8423940327395716
17,22355,13,6.9854800218598285,2.3441208127046407
18,22356,0,0.0025444253848423415,0.0
18,22356,1,14.816664009851607,8.67150382143389
18,22356,2,45.00937680932795,9.078324409524745
18,22356,3,24.645185909359675,-2.010799687165329
18,22356,4,2.333250711661636,0.4912106761392918
18,22356,5,5.988622884941035,4.010238539023015
18,22356,6,0.0012727657929705316,0.0
18,22356,7,0.03715014671151451,0.0
18,22356,8,16.240405724678382,9.13866898405631
18,22356,9,3.975157546656572,2.561768196734235
18,22356,10,1.7825199611028149,0.9167245514243049
18,22356,11,3.059999727230749,0.8026228792736391
18,22356,12,9.453357426663736,4.06144244997405
18,22356,13,7.575012674319434,2.5419505618521594
19,22357,0,0.002298679759405786,0.0
19,22357,1,15.183121811017969,8.885974516125724
19,22357,2,47.946250210234396,9.670687409707574
19,22357,3,25.64520183982231,-2.092390945090105
19,22357,4,2.4191669352633944,0.5092983021607147
19,22357,5,6.305983374856583,4.222756724234319
19,22357,6,0.0073631121968862345,0.0
19,22357,7,0.02988288601710032,0.0
19,22357,8,16.835878463415504,9.473748559074487
19,22357,9,4.2243617456930584,2.722366458335526
19,22357,10,1.8377786777335752,0.9451433199772673
19,22357,11,3.1874662066707895,0.8360567099464367
19,22357,12,9.764260062033713,4.195015434058929
19,22357,13,7.991099896334464,2.681577146420961
20,22358,0,-0.002784997817416368,-0.0
20,22358,1,15.55881431827758,9.105849854475819
20,22358,2,51.017291840257734,10.290111942302515
20,22358,3,26.789926414179625,-2.1857889752154924
20,22358,4,2.5482203985014413,0.5364674523160929
20,22358,5,6.707608892428272,4.4917023833225045
20,22358,6,0.0014030405823586278,0.0
20,22358,7,0.013783586760274247,0.0
20,22358,8,17.559790301327084,9.88110233905185
20,22358,9,4.513756457453583,2.9088652725811976
20,22358,10,1.9073424544764013,0.9809189765878636
20,22358,11,3.3358343878310244,0.8749729541851867
20,22358,12,10.152557857987878,4.361839672320718
20,22358,13,8.512135766988195,2.856421398318186
21,22359,0,-0.017281028927563113,-0.0
21,22359,1,16.13765888652482,9.444620638657385
21,22359,2,54.948158923408265,11.082961990920987
21,22359,3,28.753540549889454,-2.34600017038847
21,22359,4,2.774189422672576,0.5840398784573845
21,22359,5,7.287521936007799,4.880037010719509
21,22359,6,-0.014034521960185842,-0.0
21,22359,7,-0.005124022445075482,-0.0
21,22359,8,18.83077039174126,10.596297915352709
21,22359,9,4.906221103649306,3.161786933462886
21,22359,10,1.9994763384807959,1.028302116932981
21,22359,11,3.56538855940218,0.9351838844333588
21,22359,12,10.648650917758534,4.574975949851814
21,22359,13,9.310192650052956,3.124225721494281
22,22360,0,-0.03595029448414522,-0.0
22,22360,1,16.793207548309415,9.828282758688
22,22360,2,59.319795952501664,11.96471468256403
22,22360,3,31.087050704928767,-2.5363911663017196
22,22360,4,3.066178157157035,0.6455111909804284
22,22360,5,7.912948623833456,5.2988495248884755
22,22360,6,-0.03477634098431359,-0.0
22,22360,7,-0.02194427422953993,-0.0
22,22360,8,20.192430617941884,11.36252027992662
22,22360,9,5.353738321425536,3.4501869182520117
22,22360,10,2.1022305786110254,1.0811471547142417
22,22360,11,3.813263363428769,1.0002002264731198
22,22360,12,11.11591623919097,4.775726976837602
22,22360,13,10.131474807839272,3.39982376101989
23,22361,0,-0.05053662970966144,-0.0
23,22361,1,17.380101396086236,10.17176441153434
23,22361,2,63.090356946518895,12.725231231251156
23,22361,3,33.28030820602862,-2.7153389540483603
23,22361,4,3.3364076709241015,0.7024016149313899
23,22361,5,8.405824784543416,5.628900525363895
23,22361,6,-0.05500150203688747,-0.0
23,22361,7,-0.033803721249901386,-0.0
23,22361,8,21.30308389368809,11.987498055431264
23,22361,9,5.795595617741199,3.7349393980998835
23,22361,10,2.196824879660463,1.1297956523968098
23,22361,11,4.012123758343244,1.0523603300572444
23,22361,12,11.464460886717571,4.925472084663846
23,22361,13,10.762109341400386,3.6114460877182504
24,22362,0,-0.05796525349547821,-0.0
24,22362,1,17.806544075987027,10.42134146382651
24,22362,2,66.2299438412953,13.358481241874847
24,22362,3,34.8165618167306,-2.840681821867141
24,22362,4,3.565537339133243,0.7506394398175249
24,22362,5,8.719055896724296,5.838653502270734
24,22362,6,-0.07106231101503013,-0.0
24,22362,7,-0.03837370164583831,-0.0
24,22362,8,22.019543421488507,12.390658332091839
24,22362,9,6.202354961281649,3.9970731972703955
24,22362,10,2.27817704444762,1.1716339085730618
24,22362,11,4.129544275047026,1.0831591541106955
24,22362,12,11.63565195264265,4.999020838913139
24,22362,13,11.133809407493722,3.7361776535213833
25,22363,0,-0.05638271088347402,-0.0
25,22363,1,18.099252282603793,10.59264995341328
25,22363,2,67.95562291734957,13.706548146811484
25,22363,3,35.77838058678637,-2.9191565750725283
25,22363,4,3.73655334831008,0.7866428101705433
25,22363,5,8.929262226527666,5.979416669549777
25,22363,6,-0.08078850835915397,-0.0
25,22363,7,-0.03289919970085009,-0.0
25,22363,8,22.406745262271997,12.608541401820853
25,22363,9,6.4661471609884025,4.167072614859192
25,22363,10,2.3402396580332656,1.2035518241313938
25,22363,11,4.149309033150739,1.0883433529575708
25,22363,12,11.709984082756165,5.03095612444339
25,22363,13,11.324344059050002,3.800115456057048
26,22364,0,-0.046039188685087495,-0.0
26,22364,1,18.26648662190003,10.69052442848527
26,22364,2,69.50272486505881,14.01859631036218
26,22364,3,36.12573758715631,-2.947497418198946
26,22364,4,3.953880564719218,0.8323959083619407
26,22364,5,9.115307764283125,6.104000735011022
26,22364,6,-0.08354204368032114,-0.0
26,22364,7,-0.017353568298926092,-0.0
26,22364,8,22.590974540002104,12.712209402170677
26,22364,9,6.682157380698566,4.306279200894631
26,22364,10,2.3729600959021377,1.220379477892528
26,22364,11,4.156541504554805,1.090240394637326
26,22364,12,11.719206205489074,5.034918221617528
26,22364,13,11.39770541992327,3.824733362390359
27,22365,0,-0.032805934794811975,-0.0
27,22365,1,18.334297610567443,10.730211043972652
27,22365,2,70.09181561951124,14.137415040028804
27,22365,3,36.17264243291753,-2.9513243826020576
27,22365,4,4.1660841328775176,0.877070343763688
27,22365,5,9.197714340646895,6.159183710254617
27,22365,6,-0.0825546199925693,-0.0
27,22365,7,0.0017790609971850557,0.0
27,22365,8,22.435176254660718,12.624539858554845
27,22365,9,6.85304792637085,4.4164086636612145
27,22365,10,2.3861437565487273,1.22715964622506
27,22365,11,4.168705542915129,1.0934309620760994
27,22365,12,11.668455292650224,5.0131141257312075
27,22365,13,11.298233586347266,3.7913535524655257
28,22366,0,-0.02773410038066082,-0.0
28,22366,1,18.32001179559472,10.721850221384928
28,22366,2,70.32397121578299,14.184240478767268
28,22366,3,35.88099270896454,-2.927528693827651
28,22366,4,4.437628607799975,0.9342376016421
28,22366,5,9.185508111019553,6.151009895772023
28,22366,6,-0.08422894711527995,-0.0
28,22366,7,0.012374250402343634,0.0
28,22366,8,22.134099373221076,12.455120325270165
28,22366,9,6.879140634329579,4.433223964345728
28,22366,10,2.377883150585225,1.2229113345866873
28,22366,11,4.199817901352486,1.1015915806826195
28,22366,12,11.606149894229809,4.986345880483918
28,22366,13,11.125149649938301,3.7332716946101683
29,22367,0,-0.03646695245569731,-0.0
29,22367,1,18.16951924713025,10.63377393726056
29,22367,2,69.85152969206536,14.088949725575814
29,22367,3,35.27171528373823,-2.877817774196216
29,22367,4,4.699014239841959,0.9892661557562019
29,22367,5,9.036076820960117,6.050944299750079
29,22367,6,-0.08907724183400134,-0.0
29,22367,7,0.006815365923319661,0.0
29,22367,8,21.604868404097367,12.157315779932755
29,22367,9,6.722522580072012,4.332292329379741
29,22367,10,2.342752629112664,1.2048442092579417
29,22367,11,4.208377547173448,1.103836733684839
29,22367,12,11.456924194072377,4.922234098194059
29,22367,13,10.830422739234265,3.634370046722908
30,22368,0,-0.05178460297619125,-0.0
30,22368,1,17.932484267837758,10.49504839638431
30,22368,2,68.61489625379441,13.839522598960656
30,22368,3,34.483369238916005,-2.8134966533843606
30,22368,4,4.729011860592843,0.9955814443353355
30,22368,5,8.767499058286917,5.871093119388561
30,22368,6,-0.08933927180811274,-0.0
30,22368,7,-0.008558539619864192,-0.0
30,22368,8,21.051757177841537,11.846073530582018
30,22368,9,6.469544113131593,4.169261761795915
30,22368,10,2.298613902032951,1.1821442924740893
30,22368,11,4.174972426462619,1.0950747348098675
30,22368,12,11.218622366472847,4.819852572262408
30,22368,13,10.511398099913928,3.527314798628835
31,22369,0,-0.06701935135798287,-0.0
31,22369,1,17.516038697627202,10.251322187090574
31,22369,2,65.77099760144205,13.265912467382153
31,22369,3,33.498793831786585,-2.7331651871122946
31,22369,4,4.676756866094689,0.9845803928620399
31,22369,5,8.403782209081383,5.627532729295569
31,22369,6,-0.0913688938109729,-0.0
31,22369,7,-0.02682513764560923,-0.0
31,22369,8,20.301270763290027,11.423765921037779
31,22369,9,6.100293916266546,3.931300523816218
31,22369,10,2.2207939605126255,1.142122608263636
31,22369,11,4.121909136112122,1.0811564947179337
31,22369,12,10.971760893052354,4.7137935688669375
31,22369,13,10.099169805910993,3.388983156345971
32,22370,0,-0.06745902877216992,-0.0
32,22370,1,17.121692468962014,10.020529693816478
32,22370,2,63.067037759218344,12.720527785829601
32,22370,3,32.50363359801935,-2.6519701052777296
32,22370,4,4.370280982872089,0.9200591542888609
32,22370,5,8.05168146691319,5.39175098230794
32,22370,6,-0.07150494921988404,-0.0
32,22370,7,-0.03560832316200013,-0.0
32,22370,8,19.653510461357403,11.059263513848572
32,22370,9,5.752043127213734,3.7068722375377394
32,22370,10,2.1539141405102713,1.1077272722624254
32,22370,11,4.029597604667653,1.0569436340111877
32,22370,12,10.668214342096828,4.5833809766045635
32,22370,13,9.687717331587761,3.250911856237504
33,22371,0,-0.05918213845999354,-0.0
33,22371,1,16.536089525916406,9.67780354742573
33,22371,2,58.8961008863407,11.87925601741479
33,22371,3,30.844749959433376,-2.516621858614857
33,22371,4,3.8851010274045583,0.8179160057693807
33,22371,5,7.604660736722087,5.092406743340684
33,22371,6,-0.04811766373397042,-0.0
33,22371,7,-0.036178275365575274,-0.0
33,22371,8,18.95992600225735,10.668975309744814
33,22371,9,5.344995476681996,3.4445526405283973
33,22371,10,2.043136157669972,1.0507557382302712
33,22371,11,3.8451092577541033,1.0085532479355026
33,22371,12,10.273425105127954,4.4137678229438615
33,22371,13,9.26023809737907,3.107462448784923
34,22372,0,-0.04423162598232189,-0.0
34,22372,1,15.558835043812257,9.105861984166621
34,22372,2,52.67838718947264,10.625152405519957
34,22372,3,28.025026162884593,-2.2865607120345173
34,22372,4,3.134233411054554,0.6598386128535904
34,22372,5,6.929190950076631,4.640083225497745
34,22372,6,-0.032073139104500825,-0.0
34,22372,7,-0.034089437549354784,-0.0
34,22372,8,17.718917995774547,9.970645380673135
34,22372,9,4.723250161953067,3.0438723265919765
34,22372,10,1.8714251028838405,0.9624471957688323
34,22372,11,3.521528886842918,0.923679708024372
34,22372,12,9.686155977133975,4.161459604990893
34,22372,13,8.590941559276231,2.8828662950591384
35,22373,0,-0.031073872254076207,-0.0
35,22373,1,14.661614064351538,8.580760304943066
35,22373,2,46.677681683819245,9.414819023275642
35,22373,3,25.044889688738465,-2.043411501800837
35,22373,4,2.430553395974555,0.5116954517841169
35,22373,5,6.225641209786021,4.168956167267425
35,22373,6,-0.027134540270406404,-0.0
35,22373,7,-0.03487552747168898,-0.0
35,22373,8,16.30445798959287,9.174711953465819
35,22373,9,4.028117949531358,2.595898234142431
35,22373,10,1.7079835364332139,0.8783915330227958
35,22373,11,3.2019437328392604,0.8398540938594782
35,22373,12,9.127274354915782,3.921347500630484
35,22373,13,7.854462090226409,2.6357255336330234
36,22374,0,-0.025349183497649364,-0.0
36,22374,1,14.067798258091951,8.233227551970865
36,22374,2,42.44171104392069,8.56043004070587
36,22374,3,23.09241404752136,-1.884109095927475
36,22374,4,2.036424045225793,0.42872085162648277
36,22374,5,5.682890160176083,3.8055068036893416
36,22374,6,-0.03226707089324954,-0.0
36,22374,7,-0.03907392863880155,-0.0
36,22374,8,15.315220447457975,8.61805625178991
36,22374,9,3.559865204411172,2.294135353953866
36,22374,10,1.598505340696133,0.8220884609294399
36,22374,11,2.9760531696208252,0.7806041100644788
36,22374,12,8.728198078109171,3.7498925076320884
36,22374,13,7.2670815624835505,2.438617973987769
37,22375,0,-0.025819949213849114,-0.0
37,22375,1,13.746897402735234,8.045419217269009
37,22375,2,40.32365022380938,8.133220321150512
37,22375,3,22.173769526985225,-1.809156927933941
37,22375,4,1.8794814142912557,0.39568029774552754
37,22375,5,5.321266589972769,3.563348162928194
37,22375,6,-0.04503251985799572,-0.0
37,22375,7,-0.042395935768210435,-0.0
37,22375,8,14.85709138582908,8.360261593381788
37,22375,9,3.3308669212879183,2.146558682607769
37,22375,10,1.5489343029384504,0.796594784368346
37,22375,11,2.844595544360426,0.7461234214715872
37,22375,12,8.494708830690932,3.6495786087412894
37,22375,13,6.893827266338972,2.3133648544761654
38,22376,0,-0.024432818785928845,-0.0
38,22376,1,13.638922178360957,7.982226344017703
38,22376,2,39.360647137486446,7.938984029853954
38,22376,3,21.801716571654158,-1.7788011428755486
38,22376,4,1.8319607240711084,0.38567594190970705
38,22376,5,5.123020559121887,3.430594124411978
38,22376,6,-0.05779500803207149,-0.0
38,22376,7,-0.03748250365479322,-0.0
38,22376,8,14.66771995490646,8.25370004242194
38,22376,9,3.261230605173729,2.101681945556403
38,22376,10,1.5528351446434376,0.7986009315309108
38,22376,11,2.78487417599544,0.730458800261099
38,22376,12,8.387058553092459,3.6033288598471302
38,22376,13,6.65996403404949,2.234887259748151
39,22377,0,-0.014939043509237138,-0.0
39,22377,1,13.692240836906562,8.013431273212596
39,22377,2,39.42654545538238,7.952275622635511
39,22377,3,21.834149072630574,-1.781447309273206
39,22377,4,1.8568920618903455,0.3909246446084938
39,22377,5,5.0532350931778005,3.3838627856101344
39,22377,6,-0.05738789931523236,-0.0
39,22377,7,-0.017905755758494735,-0.0
39,22377,8,14.670360239984578,8.255185762160814
39,22377,9,3.308758327271712,2.1323109220195477
39,22377,10,1.6029776150000288,0.8243884877143006
39,22377,11,2.7862724093883653,0.7308255500035057
39,22377,12,8.388737506450587,3.6040501879565485
39,22377,13,6.591021838297511,2.2117522947307084
40,22378,0,-0.002009270662421514,-0.0
40,22378,1,13.899528752358444,8.134747242163698
40,22378,2,40.29757157960633,8.127960297372825
40,22378,3,22.220436029097677,-1.8129644458887226
40,22378,4,1.9434729829970525,0.4091522069467479
40,22378,5,5.139316380859296,3.4415065050397073
40,22378,6,-0.04094810913159641,-0.0
40,22378,7,0.011041894601778068,0.0
40,22378,8,14.851180167260573,8.356935280560187
40,22378,9,3.4435342586731847,2.219166522256052
40,22378,10,1.6681638627403323,0.8579128436950282
40,22378,11,2.8331432060569037,0.7431195294575486
40,22378,12,8.519098991490898,3.660057344492386
40,22378,13,6.688272523724325,2.244386752927626
41,22379,0,0.0021417578540052773,0.0
41,22379,1,14.35295718870318,8.400117801683427
41,22379,2,42.66134545645781,8.604729975294036
41,22379,3,23.284649303217527,-1.8997935623964093
41,22379,4,2.115278783084558,0.4453218490704333
41,22379,5,5.437535729205562,3.6412069615215823
41,22379,6,-0.019694073321918637,-0.0
41,22379,7,0.03416122853224657,0.0
41,22379,8,15.386255737162756,8.658028652098364
41,22379,9,3.694463488372569,2.380876470284544
41,22379,10,1.733715768128124,0.8916252521801781
41,22379,11,2.933872265370275,0.7695402663266295
41,22379,12,8.841665476647735,3.7986414640412494
41,22379,13,6.998995291061226,2.348656137940009
42,22380,0,-0.005359405303174469,-0.0
42,22380,1,15.09490653346257,8.834346220044914
42,22380,2,47.178523111623576,9.51583799491346
42,22380,3,25.198816754377724,-2.0559704046458815
42,22380,4,2.389106027611983,0.5029696900235754
42,22380,5,6.010291061345388,4.024748478579501
42,22380,6,-0.0010899451600323573,-0.0
42,22380,7,0.044038426200433634,0.0
42,22380,8,16.368150518441208,9.21055249512285
42,22380,9,4.09510028691059,2.63906462934238
42,22380,10,1.824668296656017,0.9384008382802375
