load_scenario,load_scenario_idx,load,p_mw,q_mvar
4,22342,1,17.53510698654416,10.26248196908345
4,22342,2,59.53800036978419,12.008726189234602
4,22342,3,38.45132122111977,-3.13724168958927
4,22342,4,5.286639220895761,1.1129766780833183
4,22342,5,9.641646154835641,6.4564594786845815
4,22342,6,-3.741940606261096e-07,-0.0
4,22342,7,-3.741940606261096e-07,-0.0
4,22342,8,21.591959976125953,12.150052054362401
4,22342,9,7.359061705808296,4.7425064326320125
4,22342,10,2.4115081639450304,1.2402041986003014
4,22342,11,4.094567994819691,1.0739850478215585
4,22342,12,12.098651878353548,5.197939325514858
4,22342,13,10.525975063371884,3.5322063971046593
5,22343,0,-3.741940606261096e-07,-0.0
5,22343,1,17.059444061261782,9.984098598065652
5,22343,2,57.27222480651584,11.551722625518055
5,22343,3,37.011657177319336,-3.019779560492582
5,22343,4,5.2113996590636935,1.0971367703291988
5,22343,5,9.164078169239804,6.136659488330227
5,22343,6,-3.741940606261096e-07,-0.0
5,22343,7,-3.741940606261096e-07,-0.0
5,22343,8,21.017644369121555,11.826877848387046
5,22343,9,7.191570378701171,4.634567577385199
5,22343,10,2.371700879314152,1.2197318807901354
5,22343,11,3.9253100665176026,1.0295895256439613
5,22343,12,11.88061082444852,5.1042624282815865
5,22343,13,10.351824777421982,3.47376670383288
6,22344,0,-3.741940606261096e-07,-0.0
6,22344,1,16.700397230983867,9.773965199700235
6,22344,2,55.59976756348232,11.214390485203438
6,22344,3,34.70690620102154,-2.83173502476954
6,22344,4,5.0394132385245545,1.0609291028472747
6,22344,5,8.729890720008708,5.845908964291546
6,22344,6,-3.741940606261096e-07,-0.0
6,22344,7,-3.741940606261096e-07,-0.0
6,22344,8,20.64327182304404,11.616213975001052
6,22344,9,6.8402997029473935,4.408193141899431
6,22344,10,2.312298486451576,1.189182078746525
6,22344,11,3.7972279890422067,0.9959942266340215
6,22344,12,11.641275035028107,5.001436681715779
6,22344,13,10.230948011893625,3.4332040308367873
7,22345,0,-3.741940606261096e-07,-0.0
7,22345,1,16.70273850868575,9.775335440567238
7,22345,2,57.25341291137702,11.547928294226786
7,22345,3,33.08239256176664,-2.6991910249140147
7,22345,4,4.86287273444311,1.0237626809353917
7,22345,5,8.39784762247737,5.6235586757660965
7,22345,6,-3.741940606261096e-07,-0.0
7,22345,7,-3.741940606261096e-07,-0.0
7,22345,8,20.650560409425655,11.620315349032742
7,22345,9,6.51746653170381,4.200145098209122
7,22345,10,2.323865591250617,1.1951308755003174
7,22345,11,3.9062961597054304,1.0246022713981457
7,22345,12,11.534954826614113,4.95575836995273
7,22345,13,10.356387368116673,3.4752977745357962
8,22346,0,-3.741940606261096e-07,-0.0
8,22346,1,16.501797385720447,9.657733953854825
8,22346,2,56.15263364261384,11.325902751694935
8,22346,3,31.33519087735138,-2.556636912587247
8,22346,4,4.663034921042275,0.9816915623246896
8,22346,5,7.895035673883053,5.286854245903831
8,22346,6,-3.741940606261096e-07,-0.0
8,22346,7,-3.741940606261096e-07,-0.0
8,22346,8,20.31010101269151,11.428734807141664
8,22346,9,6.201683308024263,3.99664035406008
8,22346,10,2.260586379460836,1.162587280865573
8,22346,11,3.856745689153186,1.011605426663131
8,22346,12,11.293463489680947,4.85200653630737
8,22346,13,10.209620993275509,3.4260473131797013
9,22347,0,-3.741940606261096e-07,-0.0
9,22347,1,15.807008661160328,9.251106451462496
9,22347,2,51.85056639006114,10.45818218058558
9,22347,3,28.366713055942302,-2.314438931342573
9,22347,4,4.276179635463277,0.9002483443080583
9,22347,5,7.383951017228212,4.944610056179607
9,22347,6,-3.741940606261096e-07,-0.0
9,22347,7,-3.741940606261096e-07,-0.0
9,22347,8,19.097604406672126,10.746448581381603
9,22347,9,5.613171592677982,3.617377248614699
9,22347,10,2.120081431971049,1.090327593585111
9,22347,11,3.572227550473034,0.9369777181568615
9,22347,12,10.77087426392634,4.627486720797983
9,22347,13,9.547172672271717,3.203749218883127
10,22348,0,-3.741940606261096e-07,-0.0
10,22348,1,14.975328339865985,8.764362668953826
10,22348,2,46.9859069760397,9.47698760663221
10,22348,3,25.61433837429159,-2.089872796228812
10,22348,4,3.6739291587784653,0.7734587702691507
10,22348,5,6.732051959622759,4.508070508675956
10,22348,6,-3.741940606261096e-07,-0.0
10,22348,7,-3.741940606261096e-07,-0.0
10,22348,8,17.670850412757765,9.943597181416234
10,22348,9,4.854992089638472,3.128772679989237
10,22348,10,1.9473730525822495,1.0015061413280142
10,22348,11,3.3141560526794356,0.869286833489688
10,22348,12,10.07056946858287,4.326615030946714
10,22348,13,8.734722994474282,2.9311150988168735
11,22349,0,-3.741940606261096e-07,-0.0
11,22349,1,14.353732230610358,8.40057139763832
11,22349,2,42.742384736657414,8.621075477669754
11,22349,3,23.909677458140543,-1.9507895834047724
11,22349,4,3.2060273592935458,0.6749531282723255
11,22349,5,6.139267302126177,4.111116496959494
11,22349,6,-3.741940606261096e-07,-0.0
11,22349,7,-3.741940606261096e-07,-0.0
11,22349,8,16.3857222380372,9.220440310217544
11,22349,9,4.347839356774386,2.801940918810159
11,22349,10,1.7888467365041762,0.9199783216307194
11,22349,11,3.114018848419496,0.8167918290936383
11,22349,12,9.51177609222552,4.086540839622816
11,22349,13,8.07649870356286,2.710234464282839
12,22350,0,-3.741940606261096e-07,-0.0
12,22350,1,13.916976425101295,8.144958552939467
12,22350,2,39.60505291420509,7.988280311782342
12,22350,3,22.447203644899517,-1.83146640617381
12,22350,4,2.8567821906528996,0.6014278296111368
12,22350,5,5.7588784768042505,3.8563918371457038
12,22350,6,-3.741940606261096e-07,-0.0
12,22350,7,-3.741940606261096e-07,-0.0
12,22350,8,15.38715850829214,8.658536652123713
12,22350,9,3.9830824208978264,2.5668753379119322
12,22350,10,1.6813236057994443,0.8646807115540001
12,22350,11,2.9422348873986746,0.7717337409570294
12,22350,12,9.170090462036042,3.939742568874744
12,22350,13,7.545740615337635,2.532127723267663
13,22351,0,-3.741940606261096e-07,-0.0
13,22351,1,13.759876143714706,8.053015070284644
13,22351,2,37.80944685146362,7.6261092375563555
13,22351,3,21.645535667212187,-1.766058349416894
13,22351,4,2.60178306411467,0.5477438029715096
13,22351,5,5.603845434596276,3.7525750678100067
13,22351,6,-3.741940606261096e-07,-0.0
13,22351,7,-3.741940606261096e-07,-0.0
13,22351,8,14.84779881909273,8.355032555828451
13,22351,9,3.7329027768459673,2.405648456189623
13,22351,10,1.6201183931714525,0.8332037450596043
13,22351,11,2.8597968783919105,0.7501106566273864
13,22351,12,8.989829315338403,3.862297039182425
13,22351,13,7.2311964715468084,2.4265759971633587
14,22352,0,-3.741940606261096e-07,-0.0
14,22352,1,13.635938028495255,7.98047985999492
14,22352,2,36.01811841346846,7.264800953884295
14,22352,3,21.07709248691185,-1.7196790941204232
14,22352,4,2.375777494100989,0.5001636829686292
14,22352,5,5.416136303798509,3.6268769891507877
14,22352,6,-3.741940606261096e-07,-0.0
14,22352,7,-3.741940606261096e-07,-0.0
14,22352,8,14.375017454748562,8.088992872841564
14,22352,9,3.556828730180297,2.29217851500508
14,22352,10,1.5713462489244767,0.8081209280183024
14,22352,11,2.774140870280066,0.7276435069587058
14,22352,12,8.822923347007155,3.7905892898252964
14,22352,13,6.985146551168728,2.344008909788164
15,22353,0,-3.741940606261096e-07,-0.0
15,22353,1,13.607680527836107,7.96394206006998
15,22353,2,35.68287889620986,7.197183641486064
15,22353,3,20.89775019432333,-1.7050465639719872
15,22353,4,2.2386797841803814,0.4713010071958698
15,22353,5,5.367692542047447,3.5944369701210586
15,22353,6,-3.741940606261096e-07,-0.0
15,22353,7,-3.741940606261096e-07,-0.0
15,22353,8,14.196462109608976,7.988517661678272
15,22353,9,3.4978767284860943,2.2541872250243715
15,22353,10,1.5544114502160333,0.7994116029682458
15,22353,11,2.757728694192033,0.7233386738864349
15,22353,12,8.727763134906114,3.749705643144849
15,22353,13,6.92324519132856,2.3232366413854226
16,22354,0,-3.741940606261096e-07,-0.0
16,22354,1,13.807385143042026,8.080819876342568
16,22354,2,37.034935161563595,7.469891380782466
16,22354,3,21.595507544280586,-1.7619765569601316
16,22354,4,2.2281397842685733,0.4690820598460155
16,22354,5,5.523911687719906,3.69904800516958
16,22354,6,-3.741940606261096e-07,-0.0
16,22354,7,-3.741940606261096e-07,-0.0
16,22354,8,14.427872918852252,8.118735269591436
16,22354,9,3.621593763554314,2.333915980957224
16,22354,10,1.5936254635614064,0.8195788098315806
16,22354,11,2.810314104938512,0.7371315685084622
16,22354,12,8.84025594238717,3.7980358863589325
16,22354,13,7.065859468975082,2.371093781535263
17,22355,0,-3.741940606261096e-07,-0.0
17,22355,1,14.271505206566326,8.352447747621767
17,22355,2,40.5746869182323,8.183854049324985
17,22355,3,23.10762002230578,-1.8853497507739028
17,22355,4,2.392740532683023,0.5037348489858996
17,22355,5,5.925163797446881,3.9677436143617513
17,22355,6,-3.741940606261096e-07,-0.0
17,22355,7,-3.741940606261096e-07,-0.0
17,22355,8,15.167394247993238,8.53487269548094
17,22355,9,3.9888895475952015,2.5706177084502406
17,22355,10,1.7084764835896609,0.8786450487032542
17,22355,11,2.9926680027123425,0.7849620990720899
17,22355,12,9.128509940210991,3.9218783446832406
17,22355,13,7.4615028938275945,2.50386003148577
18,22356,0,-3.741940606261096e-07,-0.0
18,22356,1,14.79032527780283,8.65608898746986
18,22356,2,44.54677715860185,8.985018747488695
18,22356,3,24.603524936519907,-2.0074005701344695
18,22356,4,2.532800228104813,0.5332211006536449
18,22356,5,6.391604725806532,4.280092450316875
18,22356,6,-3.741940606261096e-07,-0.0
18,22356,7,-3.741940606261096e-07,-0.0
18,22356,8,16.06659426907417,9.040863215818007
18,22356,9,4.303555907700179,2.7734026960734486
18,22356,10,1.8225723316235163,0.93732291340638
18,22356,11,3.2264676333266937,0.8462865923479853
18,22356,12,9.494535194161726,4.079133638973186
18,22356,13,7.98842796055612,2.6806805236765503
19,22357,0,-3.741940606261096e-07,-0.0
19,22357,1,15.15618866840682,8.87021180132565
19,22357,2,47.76367710938577,9.63386268660647
19,22357,3,25.8700389074463,-2.1107353920301377
19,22357,4,2.709500500262741,0.5704211579500508
19,22357,5,6.712313394816951,4.494852719743494
19,22357,6,-3.741940606261096e-07,-0.0
19,22357,7,-3.741940606261096e-07,-0.0
19,22357,8,16.854791086601765,9.48439091652845
19,22357,9,4.558235977196765,2.9375298519712483
19,22357,10,1.9138546199006283,0.9842680902346089
19,22357,11,3.413967818407623,0.8954669687626553
19,22357,12,9.768197932026471,4.1967072596854464
19,22357,13,8.47259691649162,2.8431533276817516
20,22358,0,-3.741940606261096e-07,-0.0
20,22358,1,15.414525028327319,9.021404048836725
20,22358,2,49.23681411589259,9.930992231443303
20,22358,3,26.66348991625605,-2.1754730266401383
20,22358,4,2.777411659411956,0.5847182440867277
20,22358,5,7.028331248581507,4.706471818246546
20,22358,6,-3.741940606261096e-07,-0.0
20,22358,7,-3.741940606261096e-07,-0.0
20,22358,8,17.55837005313681,9.880303148544781
20,22358,9,4.79260485757267,3.0885675748801646
20,22358,10,1.9473621149635614,1.0015005162669746
20,22358,11,3.4958614866862945,0.9169472751964052
20,22358,12,10.046758161183668,4.316384987767798
20,22358,13,8.94006922772445,3.000023230780017
21,22359,0,-3.741940606261096e-07,-0.0
21,22359,1,15.984032412714551,9.354710213892849
21,22359,2,53.412880004625755,10.773298514733431
21,22359,3,28.568503409141268,-2.3309029978169655
21,22359,4,3.0806820040755873,0.6485646324369658
21,22359,5,7.569028388302782,5.068545795738471
21,22359,6,-3.741940606261096e-07,-0.0
21,22359,7,-3.741940606261096e-07,-0.0
21,22359,8,18.84103732198897,10.602075238814132
21,22359,9,5.2392777776667145,3.376423456718549
21,22359,10,2.0685599834480977,1.0638308486304504
21,22359,11,3.7608242077760634,0.9864456938429019
21,22359,12,10.521922601672756,4.5205297103482955
21,22359,13,9.56441104039578,3.209533906173081
22,22360,0,-3.741940606261096e-07,-0.0
22,22360,1,16.587998436434408,9.708183416715068
22,22360,2,57.937229697313384,11.685853123661934
22,22360,3,30.45243050881081,-2.484612531053602
22,22360,4,3.4315254758986358,0.7224264159786602
22,22360,5,8.104872955787563,5.427370282893458
22,22360,6,-3.741940606261096e-07,-0.0
22,22360,7,-3.741940606261096e-07,-0.0
22,22360,8,20.06952562530272,11.293360182373734
22,22360,9,5.717723973194907,3.684755449392273
22,22360,10,2.196678299308,1.129720268215543
22,22360,11,4.041037039437704,1.059944141491857
22,22360,12,10.962047839365344,4.709620553208814
22,22360,13,10.307600271273495,3.4589262655280186
23,22361,0,-3.741940606261096e-07,-0.0
23,22361,1,17.132197612563687,10.026677865417458
23,22361,2,62.074032498901644,12.520240100627719
23,22361,3,32.47954725831197,-2.650004901828801
23,22361,4,3.762090295124648,0.792019009499926
23,22361,5,8.411979461932226,5.633021961115331
23,22361,6,-3.741940606261096e-07,-0.0
23,22361,7,-3.741940606261096e-07,-0.0
23,22361,8,21.029034836189112,11.833287399347094
23,22361,9,6.132437450348846,3.952015245780367
23,22361,10,2.3247831545166093,1.1956027651799706
23,22361,11,4.276420541301819,1.1216840764070346
23,22361,12,11.352472179769265,4.877358417974944
23,22361,13,10.842150473636584,3.638305528065968
24,22362,0,-3.741940606261096e-07,-0.0
24,22362,1,17.56618271154753,10.28066914454625
24,22362,2,65.10573371416305,13.131729730032886
24,22362,3,34.063568371832886,-2.7792451182039386
24,22362,4,4.030221292162357,0.848467640455233
24,22362,5,8.55641319039405,5.7297409757103015
24,22362,6,-3.741940606261096e-07,-0.0
24,22362,7,-3.741940606261096e-07,-0.0
24,22362,8,21.676697735910814,12.197734997156594
24,22362,9,6.519658764586126,4.201557870511058
24,22362,10,2.4196715083886557,1.2444024900284516
24,22362,11,4.402786586608994,1.1548292686187527
24,22362,12,11.475432510982223,4.930185819533103
24,22362,13,11.288113194339601,3.787957447764967
25,22363,0,-3.741940606261096e-07,-0.0
25,22363,1,17.933545013857945,10.495669201658798
25,22363,2,66.64443082431771,13.442082650340089
25,22363,3,34.936852375277326,-2.8504963235058907
25,22363,4,4.238816365308855,0.8923823926966011
25,22363,5,8.764596200449335,5.869149241372323
25,22363,6,-3.741940606261096e-07,-0.0
25,22363,7,-3.741940606261096e-07,-0.0
25,22363,8,22.22444865577656,12.505960938504776
25,22363,9,6.7230679287960635,4.332643776335241
25,22363,10,2.501124359835159,1.2862925279152246
25,22363,11,4.449940382835853,1.1671974774651417
25,22363,12,11.894362194630068,5.110170424359585
25,22363,13,11.529289903322434,3.8688892293028303
26,22364,0,-3.741940606261096e-07,-0.0
26,22364,1,18.174282902434463,10.636561882991598
26,22364,2,68.79649448347728,13.876150691996477
26,22364,3,35.2482864440418,-2.8759062161456703
26,22364,4,4.51548564555875,0.950628556959737
26,22364,5,8.979967653530778,6.013371196560789
26,22364,6,-3.741940606261096e-07,-0.0
26,22364,7,-3.741940606261096e-07,-0.0
26,22364,8,22.50320088993631,12.662818127896363
26,22364,9,6.789210236842907,4.375268819298761
26,22364,10,2.534302865429484,1.3033557593637348
26,22364,11,4.495176551073737,1.1790627019209803
26,22364,12,12.15078135870308,5.220335694850212
26,22364,13,11.68949626057311,3.9226497518701713
27,22365,0,-3.741940606261096e-07,-0.0
27,22365,1,18.310821405480013,10.716471513806276
27,22365,2,69.43757757970315,14.00545619972781
27,22365,3,35.48994407721955,-2.8956230523254445
27,22365,4,4.676927244636465,0.9846162620287295
27,22365,5,9.12137640515327,6.1080645570222805
27,22365,6,-3.741940606261096e-07,-0.0
27,22365,7,-3.741940606261096e-07,-0.0
27,22365,8,22.254635588657052,12.52294748378668
27,22365,9,6.860396741054942,4.421144566457628
27,22365,10,2.5328837338901264,1.3026259202863508
27,22365,11,4.492232670115734,1.1782905364237992
27,22365,12,12.226284912519601,5.252774258712125
27,22365,13,11.673260026240243,3.91720135108733
28,22366,0,-3.741940606261096e-07,-0.0
28,22366,1,18.280999931669218,10.699018393188897
28,22366,2,69.6318186583102,14.044634336601844
28,22366,3,35.176260524073925,-2.870029624349128
28,22366,4,4.80912851448725,1.0124481083131054
28,22366,5,9.08684051858965,6.084937847269855
28,22366,6,-3.741940606261096e-07,-0.0
28,22366,7,-3.741940606261096e-07,-0.0
28,22366,8,21.70133563430428,12.211599034896645
28,22366,9,6.791587251899577,4.376800673446393
28,22366,10,2.5171750889314044,1.2945471885932938
28,22366,11,4.4488295765193,1.1669061184312919
28,22366,12,12.18347274873172,5.234380884640295
28,22366,13,11.445040941033774,3.8406177654475755
29,22367,0,-3.741940606261096e-07,-0.0
29,22367,1,18.01255097444092,10.54190771315206
29,22367,2,68.8162338176439,13.880132086361296
29,22367,3,34.350480786475096,-2.802654290109893
29,22367,4,4.829321733877338,1.016699312395229
29,22367,5,8.96023939505497,6.000160309188597
29,22367,6,-3.741940606261096e-07,-0.0
29,22367,7,-3.741940606261096e-07,-0.0
29,22367,8,20.974080852461146,11.80236414070695
29,22367,9,6.5926163460585165,4.248574978571043
29,22367,10,2.471987782974378,1.2713080026725374
29,22367,11,4.38342861120326,1.1497517668729862
29,22367,12,11.922295394888609,5.122171354841032
29,22367,13,11.12340293875651,3.732685549918292
30,22368,0,-3.741940606261096e-07,-0.0
30,22368,1,17.813594471754712,10.425467732317275
30,22368,2,68.15211139477775,13.746179580687656
30,22368,3,33.64668078761325,-2.7452312776504537
30,22368,4,4.71035578445165,0.9916538493582422
30,22368,5,8.802757693226821,5.894703812428675
30,22368,6,-3.741940606261096e-07,-0.0
30,22368,7,-3.741940606261096e-07,-0.0
30,22368,8,20.537172980689697,11.55651089760844
30,22368,9,6.3031486737364855,4.0620291452968456
30,22368,10,2.4505939120130726,1.260305440463866
30,22368,11,4.338754442996184,1.1380339522612943
30,22368,12,11.648804413554,5.0046715258232
30,22368,13,10.832271224946886,3.6349903439419085
31,22369,0,-3.741940606261096e-07,-0.0
31,22369,1,17.363910014585272,10.162288349549906
31,22369,2,65.67673060083519,13.246898953459326
31,22369,3,33.184845861140474,-2.7075501853231767
31,22369,4,4.4414926429944455,0.9350510827356728
31,22369,5,8.646646957879579,5.790165373580075
31,22369,6,-3.741940606261096e-07,-0.0
31,22369,7,-3.741940606261096e-07,-0.0
31,22369,8,20.023449108443135,11.267432379666307
31,22369,9,6.16008020961201,3.9698294684166284
31,22369,10,2.3829077672092858,1.2254954231362043
31,22369,11,4.298418699749164,1.1274540851801087
31,22369,12,11.520042812155669,4.9493517267039175
31,22369,13,10.514909835304715,3.52849323332373
32,22370,0,-3.741940606261096e-07,-0.0
32,22370,1,17.032129052480503,9.968112394769696
32,22370,2,62.60335073635842,12.627002802450212
32,22370,3,31.854839335460305,-2.5990350085417404
32,22370,4,4.195606261740473,0.883285528787468
32,22370,5,8.383073953776083,5.613665594046485
32,22370,6,-3.741940606261096e-07,-0.0
32,22370,7,-3.741940606261096e-07,-0.0
32,22370,8,19.502172698865703,10.974103959361718
32,22370,9,5.845743511284574,3.767256929494503
32,22370,10,2.3040805833459794,1.1849557285779324
32,22370,11,4.197524044862328,1.1009899134065122
32,22370,12,11.256635914748939,4.836184318929174
32,22370,13,10.27786492047362,3.448947959890477
33,22371,0,-3.741940606261096e-07,-0.0
33,22371,1,16.258777736594144,9.515505864273992
33,22371,2,56.98511025804135,11.493812047800272
33,22371,3,29.640679021391666,-2.418381761159571
33,22371,4,3.691553293344535,0.7771691143883233
33,22371,5,7.774698465358827,5.206271293767072
33,22371,6,-3.741940606261096e-07,-0.0
33,22371,7,-3.741940606261096e-07,-0.0
33,22371,8,18.558677857902474,10.44318821834512
33,22371,9,5.242819325358892,3.378705787453508
33,22371,10,2.1740827131621083,1.1180996810547987
33,22371,11,3.924762530513516,1.0294459096428896
33,22371,12,10.703597693554338,4.598582712786309
33,22371,13,9.5880028018321,3.2174506046416447
34,22372,0,-3.741940606261096e-07,-0.0
34,22372,1,15.264762473682413,8.93375499611828
34,22372,2,50.558834824310395,10.19764184354456
34,22372,3,27.04635062827007,-2.2067106161140853
34,22372,4,3.0576856243211354,0.6437232893307654
34,22372,5,6.996595478428119,4.685220186447402
34,22372,6,-3.741940606261096e-07,-0.0
34,22372,7,-3.741940606261096e-07,-0.0
34,22372,8,17.386047227807975,9.78333505022415
34,22372,9,4.6311727984226625,2.9845335812057154
34,22372,10,1.9940447080140196,1.0255087069786388
34,22372,11,3.5942236104690544,0.9427471765164733
34,22372,12,9.929222189993025,4.2658880519970035
34,22372,13,8.703923911864361,2.9207798361960946
35,22373,0,-3.741940606261096e-07,-0.0
35,22373,1,14.556887500047448,8.519468721225927
35,22373,2,45.00765562768705,9.077977249745794
35,22373,3,24.59426737234258,-2.0066452458605872
35,22373,4,2.54715647545214,0.53624346851624
35,22373,5,6.334535174929157,4.24187623321149
35,22373,6,-3.741940606261096e-07,-0.0
35,22373,7,-3.741940606261096e-07,-0.0
35,22373,8,16.158360708943857,9.09250128028705
35,22373,9,4.112652604356412,2.650376122807465
35,22373,10,1.8309187757631804,0.9416153703924929
35,22373,11,3.315702896292218,0.8696925629618933
35,22373,12,9.349477445588231,4.016812532178648
35,22373,13,8.002928160148699,2.6855463624660065
36,22374,0,-3.741940606261096e-07,-0.0
36,22374,1,14.166592631689046,8.291047300573773
36,22374,2,41.965519215563056,8.46438285664223
36,22374,3,23.165075961333834,-1.8900375784351873
36,22374,4,2.211573345626924,0.46559438855303664
36,22374,5,5.935685652887768,3.9747894997016306
36,22374,6,-3.741940606261096e-07,-0.0
36,22374,7,-3.741940606261096e-07,-0.0
36,22374,8,15.379242810860944,8.654082395264124
36,22374,9,3.869203900710872,2.493486958235895
36,22374,10,1.7354530706683287,0.8925187220579976
36,22374,11,3.1141494521652646,0.81682608581384
36,22374,12,8.980202578258268,3.858161107696145
36,22374,13,7.518379921939847,2.52294628253015
37,22375,0,-3.741940606261096e-07,-0.0
37,22375,1,13.842343035237693,8.10127910357229
37,22375,2,40.03903960229024,8.075814781778286
37,22375,3,22.28187722917675,-1.8179774308324128
37,22375,4,2.0302313765512583,0.4274171319055281
37,22375,5,5.571665158156183,3.7310257755510157
37,22375,6,-3.741940606261096e-07,-0.0
37,22375,7,-3.741940606261096e-07,-0.0
37,22375,8,14.975887616413461,8.427109641778422
37,22375,9,3.7168216861481262,2.395285086628792
37,22375,10,1.6775521517085474,0.8627411065929673
37,22375,11,3.000699848040324,0.7870688126007408
37,22375,12,8.715458266648461,3.7444191071526722
37,22375,13,7.239415818714837,2.4293341673539723
38,22376,0,-3.741940606261096e-07,-0.0
38,22376,1,13.704598601159002,8.020663697452504
38,22376,2,38.443722674064645,7.754041728314524
38,22376,3,21.656651234673383,-1.7669652681009664
38,22376,4,1.8915609385411747,0.3982233554823526
38,22376,5,5.353271414999447,3.5847799654014154
38,22376,6,-3.741940606261096e-07,-0.0
38,22376,7,-3.741940606261096e-07,-0.0
38,22376,8,14.46817115904718,8.141411567463837
38,22376,9,3.6072106581725594,2.3246468686000936
38,22376,10,1.6274033518080353,0.8369502952155611
38,22376,11,2.892257604958809,0.7586249455629663
38,22376,12,8.525192476360791,3.662675286140192
38,22376,13,7.0088435488893355,2.351960922446086
39,22377,0,-3.741940606261096e-07,-0.0
39,22377,1,13.713562372984093,8.025909775893917
39,22377,2,38.142388413952716,7.693263055892798
39,22377,3,21.502359087330213,-1.7543765782549756
39,22377,4,1.8542631917904124,0.39037119827166583
39,22377,5,5.253817851443091,3.518181596948499
39,22377,6,-3.741940606261096e-07,-0.0
39,22377,7,-3.741940606261096e-07,-0.0
39,22377,8,14.275601935587432,8.033050580703437
39,22377,9,3.5698955207879965,2.300599335618931
39,22377,10,1.6138803339830163,0.8299956003341228
39,22377,11,2.8464629910543184,0.7466132435552311
39,22377,12,8.45802393848518,3.6338176920899294
39,22377,13,6.9319213257587275,2.3261480958921905
40,22378,0,-3.741940606261096e-07,-0.0
40,22378,1,13.977145446972019,8.180172680946757
40,22378,2,39.517367097114224,7.970594212793739
40,22378,3,22.084899822601642,-1.8019060524716821
40,22378,4,1.9804662657545151,0.4169402664746348
40,22378,5,5.477735153389671,3.668126218787726
40,22378,6,-3.741940606261096e-07,-0.0
40,22378,7,-3.741940606261096e-07,-0.0
40,22378,8,14.525881703899461,8.173885975753596
40,22378,9,3.7169471625117554,2.3953659491742423
40,22378,10,1.6594894632481623,0.8534517239561978
40,22378,11,2.9027482938441036,0.7613766016640272
40,22378,12,8.611521772361302,3.6997649096070777
40,22378,13,7.08609468703494,2.3778841231660874
41,22379,0,-3.741940606261096e-07,-0.0
41,22379,1,14.48251486927947,8.475941882020704
41,22379,2,42.83871786169365,8.640505725819313
41,22379,3,23.614596123390623,-1.9267139096490258
41,22379,4,2.278247042987517,0.4796309564184247
41,22379,5,5.893328765646476,3.9464255127096943
41,22379,6,-3.741940606261096e-07,-0.0
41,22379,7,-3.741940606261096e-07,-0.0
41,22379,8,15.201973136169354,8.554330646115636
41,22379,9,4.052680795265263,2.6117276236153915
41,22379,10,1.767820316154931,0.9091647340225361
41,22379,11,3.0837070319526605,0.8088411887088945
41,22379,12,8.939269268461448,3.840574944968622
